;Stopkode;Pos.nr.;Kode til stoppunkt;Short name;Længdegrad;Breddegrad;Long name;GPS-radius;Oprettet;UTM32_Easting;UTM32_Northing
3395;70500030;2;705000302;ALLINGSKOV;9,62695538;56,25260027;Allingskovby (Silkeborg Kom);50;05/07/2022;538846;6234370
3396;70500031;1;705000311;ALLINGGÅRD;9,61992901;56,26450500;Allinggårdsvej/Grønbækvej (Silkeborg Kom);50;05/07/2022;538398;6235691
3397;70500031;2;705000312;ALLINGGÅRD;9,61962601;56,26471600;Allinggårdsvej/Grønbækvej (Silkeborg Kom);50;05/07/2022;538379;6235714
3398;70500040;1;705000401;SORRINGSKO;9,77785800;56,17652600;Sorring/Hovedgaden (Silkeborg Kom);50;05/07/2022;548291;6225999
3399;70500040;2;705000402;SORRINGSKO;9,77816600;56,17635300;Sorring/Hovedgaden (Silkeborg Kom);50;05/07/2022;548310;6225980
3400;70500041;1;705000411;SORRING;9,77085200;56,17809900;Sorring/Silkeborgvej (Silkeborg Kom);50;05/07/2022;547854;6226169
3401;70500041;2;705000412;SORRING;9,77054800;56,17804900;Sorring/Silkeborgvej (Silkeborg Kom);50;05/07/2022;547835;6226163
3402;70500050;1;705000501;SKANNER;9,74444500;56,21229400;Skannerup (Silkeborg Kom);50;05/07/2022;546174;6229957
3403;70500050;2;705000502;SKANNER;9,74449200;56,21126400;Skannerup (Silkeborg Kom);50;05/07/2022;546178;6229842
3404;70500051;9;705000519;SKANNEGADE;9,74229049;56,20873602;Skannerupgade (Silkeborg Kom);50;05/07/2022;546044;6229559
3405;70500052;1;705000521;HAMMELSKAN;9,74326862;56,21027510;Hammelvej/Skannerup (Silkeborg Kom);50;10/03/2021;546103;6229731
3406;70500052;2;705000522;HAMMELSKAN;9,74273191;56,21001187;Hammelvej/Skannerup (Silkeborg Kom);50;10/03/2021;546070;6229701
3407;70500060;1;705000601;GJERN;9,74102500;56,23102600;Gjern Kirke (Silkeborg Kom);50;05/07/2022;545939;6232039
3408;70500061;1;705000611;KAROLINE;9,74287200;56,22155300;Karolinelundvej/Søndergade (Silkeborg Kom);50;05/07/2022;546065;6230986
3409;70500061;2;705000612;KAROLINE;9,74274300;56,22222200;Karolinelundvej/Søndergade (Silkeborg Kom);50;05/07/2022;546056;6231060
3410;70500062;1;705000621;GJERNSKOLE;9,74099600;56,22430700;Gjern Skole (Silkeborg Kom);50;05/07/2022;545945;6231291
3411;70500062;2;705000622;GJERNSKOLE;9,74053859;56,22420823;Gjern Skole (Silkeborg Kom);50;05/07/2022;545917;6231280
3412;70500063;1;705000631;SKOVVEJEN;9,73848400;56,22679400;Skovvejen/Søndergade (Silkeborg Kom);50;05/07/2022;545787;6231566
3413;70500063;2;705000632;SKOVVEJEN;9,73888099;56,22644500;Skovvejen/Søndergade (Silkeborg Kom);100;05/07/2022;545812;6231528
3414;70500064;1;705000641;LILLEAMERI;9,73024901;56,21712000;Lille Amerika/Feriecentret (Silkeborg Kom);50;05/07/2022;545287;6230484
3415;70500064;2;705000642;LILLEAMERI;9,72959800;56,21698700;Lille Amerika/Feriecentret (Silkeborg Kom);50;05/07/2022;545247;6230469
3416;70500065;2;705000652;HERREDSV;9,74334200;56,22015600;Herredsvejen/Søndergade (Silkeborg Kom);50;05/07/2022;546096;6230831
3417;70500065;9;705000659;HERREDSV;9,74316444;56,22015558;Herredsvejen/Søndergade (Silkeborg Kom);50;05/07/2022;546085;6230831
3418;70500066;1;705000661;TINGBAKKEN;9,74170100;56,23419400;Tingbakken/Hornvej (Silkeborg Kom);50;27/05/2024;545977;6232392
3419;70500066;2;705000662;TINGBAKKEN;9,74038626;56,23565980;Tingbakken/Hornvej (Silkeborg Kom);50;27/05/2024;545894;6232554
3420;70500070;1;705000701;NÅRUPVEJ;9,77145600;56,24937900;Nårupvej/Århusvej (Silkeborg Kom);50;05/07/2022;547803;6234102
3421;70500070;2;705000702;NÅRUPVEJ;9,77346099;56,24806200;Nårupvej/Århusvej (Silkeborg Kom);50;05/07/2022;547929;6233957
3422;70500080;1;705000801;HOLMSTOL;9,75091000;56,21410700;Holmstol (Silkeborg Kom);50;05/07/2022;546572;6230163
3423;70500080;2;705000802;HOLMSTOL;9,75209199;56,21453900;Holmstol (Silkeborg Kom);50;05/07/2022;546645;6230212
3424;70500080;9;705000809;HOLMSTOL;9,75138379;56,21437558;Holmstol (Silkeborg Kom);50;05/07/2022;546601;6230193
3425;70500090;1;705000901;FÅRVANGVI;9,72938600;56,27091500;Nedlagt Fårvang/Viborgvej (Silkeborg Kom);50;05/07/2022;545171;6236471
3426;70500100;1;705001001;ØSKOVVEJ;9,85251799;56,17443600;Øster Skovvej/Johannes Jensensv (Silkeborg Kom);50;05/07/2022;552929;6225821
3427;70500100;2;705001002;ØSKOVVEJ;9,85226400;56,17432900;Øster Skovvej/Johannes Jensensv (Silkeborg Kom);50;05/07/2022;552913;6225809
3428;70510010;7;705100107;HORN;9,70875551;56,25176993;Horn (Silkeborg Kom);50;05/07/2022;543915;6234327
3429;70510010;8;705100108;HORN;9,70708796;56,25340737;Horn (Silkeborg Kom);50;05/07/2022;543810;6234508
3430;70510010;9;705100109;HORN;9,70689966;56,25335094;Horn (Silkeborg Kom);50;05/07/2022;543798;6234502
3431;70510020;1;705100201;FÅRVANG;9,73235301;56,26872300;Fårvang (Silkeborg Kom);50;05/07/2022;545357;6236229
3432;70510020;2;705100202;FÅRVANG;9,73213600;56,26867600;Fårvang (Silkeborg Kom);50;05/07/2022;545343;6236224
3433;70510030;2;705100302;TOUSTRST;9,81260956;56,17527547;Toustrup/Toustrup Stationsvej (Silkeborg Kom);50;05/07/2022;550450;6225884
3434;70510040;1;705100401;VOEL;9,68831600;56,19126100;Voel (Silkeborg Kom);50;05/07/2022;542716;6227579
3435;70510040;2;705100402;VOEL;9,68876441;56,19125268;Voel (Silkeborg Kom);50;05/07/2022;542743;6227579
3436;70510041;1;705100411;VOELSKOLE;9,70038701;56,18799900;Voel Skole (Silkeborg Kom);50;05/07/2022;543468;6227224
3437;70510041;2;705100412;VOELSKOLE;9,70143400;56,18764100;Voel Skole (Silkeborg Kom);50;05/07/2022;543534;6227185
3438;70510042;1;705100421;VOELKIRKE;9,69467101;56,19118300;Voel Kirke (Silkeborg Kom);50;05/07/2022;543110;6227575
3439;70510043;1;705100431;KLIPPEN;9,69468199;56,19280600;Klippen (Silkeborg Kom);50;05/07/2022;543109;6227755
3440;70510043;2;705100432;KLIPPEN;9,69386067;56,19252766;Klippen (Silkeborg Kom);50;05/07/2022;543058;6227724
3441;70510050;1;705100501;TOVSTRJOH;9,81584429;56,17541031;Toustrup/Johannes Jensens Vej (Silkeborg Kom);50;05/07/2022;550651;6225902
3442;70510060;9;705100609;FÅRVANGSKO;9,73136978;56,27342441;Fårvang Skole (Silkeborg Kom);50;05/07/2022;545290;6236752
3443;70510070;9;705100709;TEGLG;9,66769241;56,27293589;Teglgårdsparken (Silkeborg Kom);50;05/07/2022;541348;6236657
3444;70510080;9;705100809;TVILUM;9,68358685;56,25367903;Tvilumgaard (Silkeborg Kom);50;05/07/2022;542353;6234524
3445;70510090;9;705100909;SØLVSTEN;9,70398675;56,26088576;Sølvstensvej (Silkeborg Kom);50;05/07/2022;543609;6235338
3446;70510100;9;705101009;TREHØJE;9,72444913;56,25165690;Trehøjevej (Silkeborg Kom);50;05/07/2022;544887;6234324
3447;70510110;9;705101109;ÅRHPLANT;9,76661157;56,25160440;Plantecenter/Århusvej (Silkeborg Kom);50;05/07/2022;547500;6234347
3448;70510130;1;705101301;HØGSORRING;9,73807391;56,18317444;Høgholmsvej/Sorringvej (Silkeborg Kom);50;05/07/2022;545813;6226711
3449;70510130;2;705101302;HØGSORRING;9,73805731;56,18307840;Høgholmsvej/Sorringvej (Silkeborg Kom);50;05/07/2022;545812;6226701
3450;70510140;9;705101409;BROVEJ;9,67806453;56,24064544;Brovejen (Silkeborg Kom);50;05/07/2022;542025;6233070
3451;70510150;9;705101509;ALLINGGÅR;9,64724259;56,25456765;Allinggårdsvej (Silkeborg Kom);50;05/07/2022;540101;6234601
3452;70510160;9;705101609;LYSEMOSE;9,60707805;56,25723742;Lysemosen (Silkeborg Kom);50;05/07/2022;537609;6234875
3453;70510170;1;705101701;GRAUSKOLE;9,63070413;56,22699119;Grauballe Skole (Silkeborg Kom);50;05/07/2022;539104;6231522
3454;70510180;1;705101801;SMINGE;9,68120014;56,21204583;Sminge (Silkeborg Kom);50;05/07/2022;542251;6229888
3455;70510190;9;705101909;GRØNNE;9,74929726;56,19643093;Den Grønne Vej (Silkeborg Kom);50;05/07/2022;546494;6228194
3456;70510200;9;705102009;ELLERUP;9,76773742;56,23046562;Ellerup (Silkeborg Kom);50;05/07/2022;547596;6231995
3457;70510210;9;705102109;SØBYVAD;9,78847233;56,24381143;Søbyvad/Gl. Viborgvej (Silkeborg Kom);50;05/07/2022;548864;6233495
3458;70510220;9;705102209;HESTEHAVE;9,77859705;56,25357037;Gjern/Hestehavevej (Silkeborg Kom);50;05/07/2022;548240;6234574
3459;70510230;1;705102301;SVOSTRUP;9,66567209;56,22363996;Svostrup (Silkeborg Kom);50;05/07/2022;541276;6231169
3460;70510240;9;705102409;BORUPGÅ;9,65061064;56,23435264;Borupholmsvej (Silkeborg Kom);50;05/07/2022;540330;6232353
3461;70510250;9;705102509;NEBEL;9,63178323;56,20724601;Nebelgårdsvej (Silkeborg Kom);50;05/07/2022;539191;6229325
3462;70510260;9;705102609;TVILSVOS;9,72941500;56,22992171;Tvilumvej/Svostrupvej (Silkeborg Kom);50;05/07/2022;545221;6231909
3463;70510270;9;705102709;TINGHERRED;9,75994430;56,23419401;Tingvejen/Herredsvejen (Silkeborg Kom);50;05/07/2022;547108;6232404
3464;70510280;9;705102809;HØNGEVEJ;9,75917393;56,16869731;Høngevej (Silkeborg Kom);50;05/07/2022;547141;6225114
3465;70510290;9;705102909;SORSKOLE;9,77730858;56,17768939;Sorring Skole (Silkeborg Kom);50;05/07/2022;548255;6226128
3466;70510300;9;705103009;TERPVEJ;9,79195517;56,17974137;Terpvej (Silkeborg Kom);50;05/07/2022;549162;6226366
3467;70510310;1;705103101;TOSTRUPMA;9,85088831;56,18481004;Toustrup Mark (Silkeborg Kom);50;05/07/2022;552813;6226974
3468;70510330;9;705103309;ERIKSBORGV;9,61662918;56,21539162;Eriksborgvej (Silkeborg Kom);50;05/07/2022;538243;6230223
3469;70510340;9;705103409;GRAUGUDEN;9,65242070;56,22775167;Grauballe Gudenåvej (Silkeborg Kom);50;05/07/2022;540450;6231619
3470;70510350;9;705103509;TROLDSØRK;9,68246009;56,21781452;Troldhøjvej/Sørkelvej (Silkeborg Kom);50;05/07/2022;542323;6230531
3471;70520030;9;705200309;SKORUP;9,74304482;56,27927813;Skorup (Silkeborg Kom);50;05/07/2022;546006;6237411
3472;70520040;1;705200401;TRUUST;9,67879850;56,28759516;Nedlagt Truust (Silkeborg Kom);50;05/07/2022;542019;6238295
3473;70520040;2;705200402;TRUUST;9,67855321;56,28753468;Truust (Silkeborg Kom);50;05/07/2022;542004;6238289
3474;70520040;9;705200409;TRUUST;9,67954255;56,28744410;Truust (Silkeborg Kom);50;05/07/2022;542066;6238279
3475;70700010;1;707000101;HOMÅÅRHUSV;10,82305300;56,36481300;Homå/Århusvej (Norddjurs Kom);50;05/07/2022;612619;6248175
3476;70700010;2;707000102;HOMÅÅRHUSV;10,82076100;56,36420900;Homå/Århusvej (Norddjurs Kom);50;05/07/2022;612479;6248104
3477;70700011;1;707000111;KIRKEALLEÅ;10,81226700;56,36115800;Kirke Allé/Århusvej (Norddjurs Kom);50;05/07/2022;611963;6247751
3478;70700011;2;707000112;KIRKEALLEÅ;10,81038800;56,36070200;Kirke Allé/Århusvej (Norddjurs Kom);50;05/07/2022;611848;6247697
3479;70700020;9;707000209;VEJLBY;10,81450509;56,38304718;Vejlby (Norddjurs Kom);50;05/07/2022;612037;6250190
3480;70700030;1;707000301;TRUSTRUP;10,76528099;56,34621900;Trustrup (Norddjurs Kom);50;05/07/2022;609103;6246013
3481;70700030;2;707000302;TRUSTRUP;10,76441400;56,34604300;Trustrup (Norddjurs Kom);50;05/07/2022;609050;6245992
3482;70700031;1;707000311;STATIONSGA;10,77409500;56,34882900;Stationsgade/Århusvej (Norddjurs Kom);50;05/07/2022;609640;6246317
3483;70700031;2;707000312;STATIONSGA;10,77317701;56,34869200;Stationsgade/Århusvej (Norddjurs Kom);50;05/07/2022;609584;6246300
3484;70700032;1;707000321;TVÆRVEJÅRH;10,78059900;56,35081200;Tværvej/Århusvej (Norddjurs Kom);50;05/07/2022;610037;6246548
3485;70700032;2;707000322;TVÆRVEJÅRH;10,78021200;56,35086300;Tværvej/Århusvej (Norddjurs Kom);50;05/07/2022;610013;6246553
3486;70700033;1;707000331;TRUSTRBALL;10,77780730;56,34983158;Trustrup/Ballevej (Norddjurs Kommune);50;05/07/2022;609867;6246435
3487;70700033;2;707000332;TRUSTRBALL;10,77759909;56,34979541;Trustrup/Ballevej (Norddjurs Kommune);50;05/07/2022;609854;6246430
3488;70700040;9;707000409;ALBØGE;10,70058471;56,36099614;Albøge (Norddjurs Kom);50;05/07/2022;605065;6247556
3489;70700050;1;707000501;GRENAATRAF;10,88086600;56,41303300;Grenaa Trafikterminal (Norddjurs Kom);100;05/07/2022;616043;6253637
3490;70700050;9;707000509;GRENAATRAF;10,88087338;56,41301534;Grenaa Trafikterminal (Norddjurs Kom);50;02/06/2022;616043;6253635
3491;70700052;2;707000522;KANNIKEGAD;10,87663999;56,41244900;Kannikegade/Søndergade (Norddjurs Kom);50;05/07/2022;615784;6253565
3492;70700060;9;707000609;ALLELEV;10,75784759;56,38671939;Allelev (Norddjurs Kom);50;05/07/2022;608529;6250508
3493;70700070;9;707000709;GRENAAGYMN;10,88726599;56,40973800;Grenaa Gymnasium (Norddjurs Kom);50;05/07/2022;616448;6253281
3494;70700090;1;707000901;MELLEMSTRÅ;10,88652600;56,42153300;Mellemstrupvej/Åstrupvej (Norddjurs Kom);50;05/07/2022;616366;6254592
3495;70700090;2;707000902;MELLEMSTRÅ;10,88661700;56,42142900;Mellemstrupvej/Åstrupvej (Norddjurs Kom);50;05/07/2022;616372;6254581
3496;70700110;1;707001101;BREDGÅSTRU;10,87836501;56,41584200;Bredgade/Åstrupvej (Norddjurs Kom);50;05/07/2022;615880;6253945
3497;70700110;2;707001102;BREDGÅSTRU;10,87851807;56,41575120;Bredgade/Åstrupvej (Norddjurs Kom);50;05/07/2022;615890;6253936
3498;70700120;1;707001201;GRENAACMAR;10,87653599;56,41513507;Grenaa C/Markedsgade (Norddjurs Kom);50;05/07/2022;615769;6253864
3499;70700120;2;707001202;GRENAACMAR;10,87540599;56,41525600;Grenaa C/Markedsgade (Norddjurs Kom);50;05/07/2022;615699;6253875
3500;70700121;1;707001211;VESTERPRAN;10,86595400;56,41669100;Vesterport/Randersvej (Norddjurs Kom);50;05/07/2022;615112;6254019
3501;70700121;2;707001212;VESTERPRAN;10,86657800;56,41680900;Vesterport/Randersvej (Norddjurs Kom);50;05/07/2022;615150;6254033
3502;70700122;1;707001221;KLØVERVANG;10,86208400;56,41714700;Kløvervang/Randersvej (Norddjurs Kom);50;05/07/2022;614872;6254063
3503;70700122;2;707001222;KLØVERVANG;10,86209799;56,41724200;Kløvervang/Randersvej (Norddjurs Kom);50;05/07/2022;614872;6254074
3504;70700123;1;707001231;HASSELBAKK;10,85396200;56,41937500;Hasselbakken/Randersvej (Norddjurs Kom);50;05/07/2022;614364;6254298
3505;70700123;2;707001232;HASSELBAKK;10,85422699;56,41941000;Hasselbakken/Randersvej (Norddjurs Kom);50;05/07/2022;614380;6254302
3506;70700124;1;707001241;HUMLEVRAND;10,84961200;56,42085400;Humlevej/Randersvej (Norddjurs Kom);50;05/07/2022;614091;6254455
3507;70700124;2;707001242;HUMLEVRAND;10,84972100;56,42092100;Humlevej/Randersvej (Norddjurs Kom);50;05/07/2022;614098;6254463
3508;70700125;2;707001252;MARKSTRMAR;10,87043803;56,41636008;Markstræde/Markedsgade (Norddjurs Kom);50;05/07/2022;615389;6253990
3509;70700130;2;707001302;KATTEGATCE;10,92633376;56,40652000;Kattegatcentret (Norddjurs Kom);50;05/07/2022;618868;6252990
3510;70700150;1;707001501;NPJOSIASSE;10,88656621;56,40999059;N P Josiassens Vej (Norddjurs Kom);50;05/07/2022;616404;6253308
3511;70700150;2;707001502;NPJOSIASSE;10,88681291;56,41001335;N P Josiassens Vej (Norddjurs Kom);50;05/07/2022;616419;6253311
3512;70700160;1;707001601;ØSTERGADE;10,88412699;56,41374500;Østergade (Norddjurs Kom);50;05/07/2022;616242;6253722
3513;70700160;2;707001602;ØSTERGADE;10,88377500;56,41383800;Østergade (Norddjurs Kom);50;05/07/2022;616220;6253732
3514;70700170;1;707001701;ØSTERBROGA;10,88898150;56,41409816;Østerbrogade (Norddjurs Kom);50;05/07/2022;616540;6253769
3515;70700170;2;707001702;ØSTERBROGA;10,88952862;56,41426517;Østerbrogade (Norddjurs Kom);50;05/07/2022;616573;6253789
3516;70700180;1;707001801;HORNSLETHS;10,89335390;56,41399757;Hornsleths Allé/Havnevej (Norddjurs Kom);50;05/07/2022;616810;6253766
3517;70700180;2;707001802;HORNSLETHS;10,89350801;56,41413800;Hornsleths Allé/Havnevej (Norddjurs Kom);50;05/07/2022;616819;6253781
3518;70700190;1;707001901;SKOLEBAKKE;10,90334374;56,41255532;Skolebakken/Havnevej (Norddjurs Kom);50;05/07/2022;617431;6253622
3519;70700190;2;707001902;SKOLEBAKKE;10,90139600;56,41299000;Skolebakken/Havnevej (Norddjurs Kom);50;05/07/2022;617309;6253667
3520;70700200;1;707002001;ÅKROGENHAV;10,91142118;56,41106502;Åkrogen/Havnevej (Norddjurs Kom);50;05/07/2022;617934;6253470
3521;70700210;1;707002101;KALKSTRAND;10,91634559;56,40955080;Kalkværksvej/Strandgade (Norddjurs Kom);50;05/07/2022;618242;6253310
3522;70700210;2;707002102;KALKSTRAND;10,91645658;56,40967240;Kalkværksvej/Strandgade (Norddjurs Kom);50;05/07/2022;618249;6253324
3523;70700220;2;707002202;FISKERIKAJ;10,92539599;56,40824000;Fiskerikajerne (Norddjurs Kom);50;05/07/2022;618805;6253180
3524;70700230;1;707002301;FÆRGEVEJ;10,92793797;56,40832792;Færgevej (Norddjurs Kom);50;05/07/2022;618961;6253194
3525;70700240;1;707002401;SØKANNLICH;10,91637641;56,40820776;Søren Kannes V./De Lichtensbergs V (Norddjurs Kom);50;05/07/2022;618248;6253161
3526;70700250;1;707002501;BLICHLICHT;10,91312745;56,40807266;Blichersvej/De Lichtensbergs Vej (Norddjurs Kom);50;05/07/2022;618048;6253140
3527;70700260;1;707002601;DELICHTENB;10,90838225;56,40812858;De Lichtenbergs Vej (Norddjurs Kom);50;05/07/2022;617755;6253138
3528;70700270;1;707002701;HEDEBOCEN;10,90190180;56,40719571;Hedebo-Centret (Norddjurs Kom);50;05/07/2022;617358;6253023
3529;70700280;1;707002801;SØNDENÅBUT;10,91140660;56,40809727;Søndenå Butikstorv (Norddjurs Kom);50;05/07/2022;617942;6253140
3530;70700290;2;707002902;ÅBOULEVARD;10,90462419;56,41010849;Åboulevarden (Norddjurs Kom);50;05/07/2022;617517;6253352
3531;70700300;2;707003002;GUSWIEDÅBL;10,89961135;56,41007545;Gustav Wieds Vej/Åboulevarden (Norddjurs Kom);50;05/07/2022;617208;6253340
3532;70700310;2;707003102;HIBSÅBLV;10,89556217;56,41004338;Henrik Ibsens Vej/Åboulevarden (Norddjurs Kom);50;05/07/2022;616959;6253329
3533;70700320;2;707003202;GRENAABIBL;10,88811981;56,41097351;Grenaa Bibliotek (Norddjurs Kom);50;05/07/2022;616497;6253420
3534;70700330;1;707003301;HØGEVFUGLV;10,88615974;56,40789589;Høgevej/Fuglevænget (Norddjurs Kom);50;05/07/2022;616385;6253074
3535;70700340;1;707003401;SVALEVFUG;10,88125657;56,40742918;Svalevej/Fuglevænget (Norddjurs Kom);50;05/07/2022;616084;6253014
3536;70700350;1;707003501;FUGLEVÆNGE;10,87917093;56,40722799;Fuglevænget (Norddjurs Kom);50;05/07/2022;615956;6252988
3537;70700360;1;707003601;KLOSTERFAS;10,87614106;56,40835652;Klostervej/Fasanvej (Norddjurs Kom);50;05/07/2022;615766;6253109
3538;70700370;1;707003701;SØNDERGADE;10,87494200;56,41087200;Søndergade/Århusvej (Norddjurs Kom);50;05/07/2022;615684;6253387
3539;70700390;1;707003901;KANNIKEGSØ;10,87662978;56,41244502;Kannikegade/Søndergade (Norddjurs Kom);50;05/07/2022;615783;6253564
3540;70700400;1;707004001;STRANDGHAV;10,91981872;56,40896629;Strandgade v. Havneplads (Norddjurs Kom);50;05/07/2022;618458;6253251
3541;70700400;2;707004002;STRANDGHAV;10,91991890;56,40905312;Strandgade v. Havneplads (Norddjurs Kom);50;05/07/2022;618464;6253261
3542;70700420;1;707004201;FUGLSANGVE;10,87855813;56,38899119;Fuglsangvej (Norddjurs Kom);50;05/07/2022;615974;6250958
3543;70700420;2;707004202;FUGLSANGVE;10,87852601;56,38897456;Fuglsangvej (Norddjurs Kom);50;05/07/2022;615972;6250956
3544;70700430;1;707004301;BÆRHAVEN;10,88327697;56,38814400;Bærhaven/Fuglsangparken (Norddjurs Kom);50;05/07/2022;616267;6250871
3545;70700440;1;707004401;KRATTET;10,88279905;56,38993015;Krattet (Norddjurs Kom);50;05/07/2022;616232;6251069
3546;70700460;2;707004602;GRENAASTRA;10,91179114;56,39007905;Grenaa Strand Camping (Norddjurs Kom);50;05/07/2022;618022;6251135
3547;70700470;2;707004702;KYSTVEJEN;10,91724201;56,39175744;Kystvejen (Norddjurs Kom);50;05/07/2022;618353;6251331
3548;70700480;2;707004802;DRONNINGEN;10,91710860;56,39702996;Dronningens Ferieby (Norddjurs Kom);50;05/07/2022;618328;6251918
3549;70700490;2;707004902;GRENAANATU;10,91608673;56,40266032;Grenaa Naturskole (Norddjurs Kom);50;05/07/2022;618248;6252543
3550;70700500;2;707005002;RINGVEJKYS;10,91612922;56,40496142;Ringvejen/Kystvejen (Norddjurs Kom);50;05/07/2022;618243;6252799
3551;70700510;2;707005102;GRØNNEGHAV;10,90997637;56,41146198;Grønnegade/Havnevej (Norddjurs Kom);50;05/07/2022;617843;6253512
3552;70700540;1;707005401;LUPINSKRÅS;10,88047400;56,41810500;Lupinskrænten/Åstrupvej (Norddjurs Kom);50;05/07/2022;616003;6254201
3553;70700540;2;707005402;LUPINSKRÅS;10,88055100;56,41800900;Lupinskrænten/Åstrupvej (Norddjurs Kom);50;05/07/2022;616008;6254190
3554;70700600;1;707006001;SUNDHEDSHU;10,86431181;56,41814916;Grenaa Sundhedshus (Norddjurs Kom);50;05/07/2022;615006;6254179
3555;70700610;1;707006101;SYGEHUSVBA;10,86738521;56,41825838;Sygehusvej/Bavnehøjvej (Norddjurs Kom);50;05/07/2022;615195;6254196
3556;70700620;1;707006201;HØJRISVBAV;10,86520830;56,42075942;Højrisvej/Bavnehøjvej (Norddjurs Kom);50;05/07/2022;615054;6254471
3557;70700630;1;707006301;ERANTISVBA;10,86350900;56,42248800;Erantisvej/Bavnehøjvej (Norddjurs Kom);50;05/07/2022;614944;6254660
3558;70700640;1;707006401;SNEBÆRVBAV;10,86143086;56,42478370;Snebærvej/Bavnehøjvej (Norddjurs Kom);50;05/07/2022;614808;6254912
3559;70701620;1;707016201;TRUSTRUPST;10,77155389;56,35046918;Trustrup St. (Norddjurs Kom);50;05/07/2022;609479;6246496
3560;70701620;2;707016202;TRUSTRUPST;10,77158226;56,35038854;Trustrup St. (Norddjurs Kom);50;05/07/2022;609481;6246487
3561;70701720;1;707017201;MØGELBJPAR;10,86988137;56,42695514;Møgelbjergparken/Mellemstrupvej (Norddjurs Kom);50;05/07/2022;615323;6255168
3562;70701730;1;707017301;MØGELBJMEL;10,87582718;56,42679641;Møgelbjerg/Mellemstrupvej (Norddjurs Kom);50;05/07/2022;615690;6255160
3563;70701740;1;707017401;ÅSTRUPHALL;10,88211853;56,42565504;Åstruphallen (Norddjurs Kom);50;05/07/2022;616082;6255044
3564;70701750;1;707017501;ÅSTRUPSKRÆ;10,88549927;56,42356369;Åstrupskrænten/Mellemstrupvej (Norddjurs Kom);50;05/07/2022;616296;6254817
3565;70701760;1;707017601;THORSVEJBR;10,89788559;56,41935587;Thorsvej/Bredstrupvej (Norddjurs Kom);50;05/07/2022;617073;6254369
3566;70701770;1;707017701;TEKNOLOGIV;10,90303873;56,42040354;Teknologivej/Bredstrupvej (Norddjurs Kom);50;05/07/2022;617388;6254495
3567;70701780;1;707017801;KALORIEVEJ;10,90842149;56,42150675;Kalorievej/Bredstrupvej (Norddjurs Kom);50;05/07/2022;617716;6254627
